282				100011010
559				1000101111
821				1100110101
283				100011011
557				1000101101
822				1100110110
284				100011100
548				1000100100
824				1100111000
285				100011101
550				1000100110
827				1100111011
286				100011110
551				1000100111
825				1100111001
287				100011111
549				1000100101
826				1100111010
288				100100000
560				1000110000
784				1100010000
289				100100001
562				1000110010
787				1100010011
290				100100010
563				1000110011
785				1100010001
291				100100011
561				1000110001
786				1100010010
292				100100100
568				1000111000
796				1100011100
293				100100101
570				1000111010
799				1100011111
294				100100110
571				1000111011
797				1100011101
295				100100111
569				1000111001
798				1100011110
296				100101000
572				1000111100
788				1100010100
297				100101001
574				1000111110
791				1100010111
298				100101010
575				1000111111
789				1100010101
299				100101011
573				1000111101
790				1100010110
300				100101100
564				1000110100
792				1100011000
301				100101101
566				1000110110
795				1100011011
302				100101110
567				1000110111
793				1100011001
303				100101111
565				1000110101
794				1100011010
304				100110000
528				1000010000
800				1100100000
305				100110001
530				1000010010
803				1100100011
306				100110010
531				1000010011
801				1100100001
307				100110011
529				1000010001
802				1100100010
308				100110100
536				1000011000
812				1100101100
309				100110101
538				1000011010
815				1100101111
310				100110110
539				1000011011
813				1100101101
311				100110111
537				1000011001
814				1100101110
312				100111000
540				1000011100
804				1100100100
313				100111001
542				1000011110
807				1100100111
314				100111010
543				1000011111
805				1100100101
315				100111011
541				1000011101
806				1100100110
316				100111100
532				1000010100
808				1100101000
317				100111101
534				1000010110
811				1100101011
318				100111110
535				1000010111
809				1100101001
319				100111111
533				1000010101
810				1100101010
320				101000000
640				1010000000
960				1111000000
321				101000001
642				1010000010
963				1111000011
322				101000010
643				1010000011
961				1111000001
323				101000011
641				1010000001
962				1111000010
324				101000100
648				1010001000
972				1111001100
325				101000101
650				1010001010
975				1111001111
326				101000110
651				1010001011
973				1111001101
327				101000111
649				1010001001
974				1111001110
328				101001000
652				1010001100
964				1111000100
329				101001001
654				1010001110
967				1111000111
330				101001010
655				1010001111
965				1111000101
331				101001011
653				1010001101
966				1111000110
332				101001100
644				1010000100
968				1111001000
333				101001101
646				1010000110
971				1111001011
334				101001110
647				1010000111
969				1111001001
335				101001111
645				1010000101
970				1111001010
336				101010000
672				1010100000
1008				1111110000
337				101010001
674				1010100010
1011				1111110011
338				101010010
675				1010100011
1009				1111110001
339				101010011
673				1010100001
1010				1111110010
340				101010100
680				1010101000
1020				1111111100
341				101010101
682				1010101010
1023				1111111111
342				101010110
683				1010101011
1021				1111111101
343				101010111
681				1010101001
1022				1111111110
344				101011000
684				1010101100
1012				1111110100
345				101011001
686				1010101110
1015				1111110111
346				101011010
687				1010101111
1013				1111110101
347				101011011
685				1010101101
1014				1111110110
348				101011100
676				1010100100
1016				1111111000
349				101011101
678				1010100110
1019				1111111011
350				101011110
679				1010100111
1017				1111111001
351				101011111
677				1010100101
1018				1111111010
352				101100000
688				1010110000
976				1111010000
353				101100001
690				1010110010
979				1111010011
354				101100010
691				1010110011
977				1111010001
355				101100011
689				1010110001
978				1111010010
356				101100100
696				1010111000
988				1111011100
357				101100101
698				1010111010
991				1111011111
358				101100110
699				1010111011
989				1111011101
359				101100111
697				1010111001
990				1111011110
360				101101000
700				1010111100
980				1111010100
361				101101001
702				1010111110
983				1111010111
362				101101010
703				1010111111
981				1111010101
363				101101011
701				1010111101
982				1111010110
364				101101100
692				1010110100
984				1111011000
365				101101101
694				1010110110
987				1111011011
366				101101110
695				1010110111
985				1111011001
367				101101111
693				1010110101
986				1111011010
368				101110000
656				1010010000
992				1111100000
369				101110001
658				1010010010
995				1111100011
370				101110010
659				1010010011
993				1111100001
371				101110011
657				1010010001
994				1111100010
372				101110100
664				1010011000
1004				1111101100
373				101110101
666				1010011010
1007				1111101111
374				101110110
667				1010011011
1005				1111101101
375				101110111
665				1010011001
1006				1111101110
376				101111000
668				1010011100
996				1111100100
377				101111001
670				1010011110
999				1111100111
378				101111010
671				1010011111
997				1111100101
379				101111011
669				1010011101
998				1111100110
380				101111100
660				1010010100
1000				1111101000
381				101111101
662				1010010110
1003				1111101011
382				101111110
663				1010010111
1001				1111101001
383				101111111
661				1010010101
1002				1111101010
384				110000000
704				1011000000
832				1101000000
385				110000001
706				1011000010
835				1101000011
386				110000010
707				1011000011
833				1101000001
387				110000011
705				1011000001
834				1101000010
388				110000100
712				1011001000
844				1101001100
389				110000101
714				1011001010
847				1101001111
390				110000110
715				1011001011
845				1101001101
391				110000111
713				1011001001
846				1101001110
392				110001000
716				1011001100
836				1101000100
393				110001001
718				1011001110
839				1101000111
394				110001010
719				1011001111
837				1101000101
395				110001011
717				1011001101
838				1101000110
396				110001100
708				1011000100
840				1101001000
397				110001101
710				1011000110
843				1101001011
398				110001110
711				1011000111
841				1101001001
399				110001111
709				1011000101
842				1101001010
400				110010000
736				1011100000
880				1101110000
401				110010001
738				1011100010
883				1101110011
402				110010010
739				1011100011
881				1101110001
403				110010011
737				1011100001
882				1101110010
404				110010100
744				1011101000
892				1101111100
405				110010101
746				1011101010
895				1101111111
406				110010110
747				1011101011
893				1101111101
407				110010111
745				1011101001
894				1101111110
408				110011000
748				1011101100
884				1101110100
409				110011001
750				1011101110
887				1101110111
410				110011010
751				1011101111
885				1101110101
411				110011011
749				1011101101
886				1101110110
412				110011100
740				1011100100
888				1101111000
413				110011101
742				1011100110
891				1101111011
414				110011110
743				1011100111
889				1101111001
415				110011111
741				1011100101
890				1101111010
416				110100000
752				1011110000
848				1101010000
417				110100001
754				1011110010
851				1101010011
418				110100010
755				1011110011
849				1101010001
419				110100011
753				1011110001
850				1101010010
420				110100100
760				1011111000
860				1101011100
421				110100101
762				1011111010
863				1101011111
422				110100110
763				1011111011
861				1101011101
423				110100111
761				1011111001
862				1101011110
424				110101000
764				1011111100
852				1101010100
425				110101001
766				1011111110
855				1101010111
426				110101010
767				1011111111
853				1101010101
427				110101011
765				1011111101
854				1101010110
428				110101100
756				1011110100
856				1101011000
429				110101101
758				1011110110
859				1101011011
430				110101110
759				1011110111
857				1101011001
431				110101111
757				1011110101
858				1101011010
432				110110000
720				1011010000
864				1101100000
433				110110001
722				1011010010
867				1101100011
434				110110010
723				1011010011
865				1101100001
435				110110011
721				1011010001
866				1101100010
436				110110100
728				1011011000
876				1101101100
437				110110101
730				1011011010
879				1101101111
438				110110110
731				1011011011
877				1101101101
439				110110111
729				1011011001
878				1101101110
440				110111000
732				1011011100
868				1101100100
441				110111001
734				1011011110
871				1101100111
442				110111010
735				1011011111
869				1101100101
443				110111011
733				1011011101
870				1101100110
444				110111100
724				1011010100
872				1101101000
445				110111101
726				1011010110
875				1101101011
446				110111110
727				1011010111
873				1101101001
447				110111111
725				1011010101
874				1101101010
448				111000000
576				1001000000
896				1110000000
449				111000001
578				1001000010
899				1110000011
450				111000010
579				1001000011
897				1110000001
451				111000011
577				1001000001
898				1110000010
452				111000100
584				1001001000
908				1110001100
453				111000101
586				1001001010
911				1110001111
454				111000110
587				1001001011
909				1110001101
455				111000111
585				1001001001
910				1110001110
456				111001000
588				1001001100
900				1110000100
457				111001001
590				1001001110
903				1110000111
458				111001010
591				1001001111
901				1110000101
459				111001011
589				1001001101
902				1110000110
460				111001100
580				1001000100
904				1110001000
461				111001101
582				1001000110
907				1110001011
462				111001110
583				1001000111
905				1110001001
463				111001111
581				1001000101
906				1110001010
464				111010000
608				1001100000
944				1110110000
465				111010001
610				1001100010
947				1110110011
466				111010010
611				1001100011
945				1110110001
467				111010011
609				1001100001
946				1110110010
468				111010100
616				1001101000
956				1110111100
469				111010101
618				1001101010
959				1110111111
470				111010110
619				1001101011
957				1110111101
471				111010111
617				1001101001
958				1110111110
472				111011000
620				1001101100
948				1110110100
473				111011001
622				1001101110
951				1110110111
474				111011010
623				1001101111
949				1110110101
475				111011011
621				1001101101
950				1110110110
476				111011100
612				1001100100
952				1110111000
477				111011101
614				1001100110
955				1110111011
478				111011110
615				1001100111
953				1110111001
479				111011111
613				1001100101
954				1110111010
480				111100000
624				1001110000
912				1110010000
481				111100001
626				1001110010
915				1110010011
482				111100010
627				1001110011
913				1110010001
483				111100011
625				1001110001
914				1110010010
484				111100100
632				1001111000
924				1110011100
485				111100101
634				1001111010
927				1110011111
486				111100110
635				1001111011
925				1110011101
487				111100111
633				1001111001
926				1110011110
488				111101000
636				1001111100
916				1110010100
489				111101001
638				1001111110
919				1110010111
490				111101010
639				1001111111
917				1110010101
491				111101011
637				1001111101
918				1110010110
492				111101100
628				1001110100
920				1110011000
493				111101101
630				1001110110
923				1110011011
494				111101110
631				1001110111
921				1110011001
495				111101111
629				1001110101
922				1110011010
496				111110000
592				1001010000
928				1110100000
497				111110001
594				1001010010
931				1110100011
498				111110010
595				1001010011
929				1110100001
499				111110011
593				1001010001
930				1110100010
500				111110100
600				1001011000
940				1110101100
501				111110101
602				1001011010
943				1110101111
502				111110110
603				1001011011
941				1110101101
503				111110111
601				1001011001
942				1110101110
504				111111000
604				1001011100
932				1110100100
505				111111001
606				1001011110
935				1110100111
506				111111010
607				1001011111
933				1110100101
507				111111011
605				1001011101
934				1110100110
508				111111100
596				1001010100
936				1110101000
509				111111101
598				1001010110
939				1110101011
510				111111110
599				1001010111
937				1110101001
511				111111111
597				1001010101
938				1110101010
1024				10000000000
2048				100000000000
3072				110000000000
1025				10000000001
2050				100000000010
3075				110000000011
1026				10000000010
2051				100000000011
3073				110000000001
1027				10000000011
2049				100000000001
3074				110000000010
1028				10000000100
2056				100000001000
3084				110000001100
1029				10000000101
2058				100000001010
3087				110000001111
1030				10000000110
2059				100000001011
3085				110000001101
1031				10000000111
2057				100000001001
3086				110000001110
1032				10000001000
2060				100000001100
3076				110000000100
1033				10000001001
2062				100000001110
3079				110000000111
1034				10000001010
2063				100000001111
3077				110000000101
1035				10000001011
2061				100000001101
3078				110000000110
1036				10000001100
2052				100000000100
3080				110000001000
1037				10000001101
2054				100000000110
3083				110000001011
1038				10000001110
2055				100000000111
3081				110000001001
1039				10000001111
2053				100000000101
3082				110000001010
1040				10000010000
2080				100000100000
3120				110000110000
1041				10000010001
2082				100000100010
3123				110000110011
1042				10000010010
2083				100000100011
3121				110000110001
1043				10000010011
2081				100000100001
3122				110000110010
1044				10000010100
2088				100000101000
3132				110000111100
1045				10000010101
2090				100000101010
3135				110000111111
1046				10000010110
2091				100000101011
3133				110000111101
1047				10000010111
2089				100000101001
3134				110000111110
1048				10000011000
2092				100000101100
3124				110000110100
1049				10000011001
2094				100000101110
3127				110000110111
1050				10000011010
2095				100000101111
3125				110000110101
1051				10000011011
2093				100000101101
3126				110000110110
1052				10000011100
2084				100000100100
3128				110000111000
1053				10000011101
2086				100000100110
3131				110000111011
1054				10000011110
2087				100000100111
3129				110000111001
1055				10000011111
2085				100000100101
3130				110000111010
1056				10000100000
2096				100000110000
3088				110000010000
1057				10000100001
2098				100000110010
3091				110000010011
1058				10000100010
2099				100000110011
3089				110000010001
1059				10000100011
2097				100000110001
3090				110000010010
1060				10000100100
2104				100000111000
3100				110000011100
1061				10000100101
2106				100000111010
3103				110000011111
1062				10000100110
2107				100000111011
3101				110000011101
1063				10000100111
2105				100000111001
3102				110000011110
1064				10000101000
2108				100000111100
3092				110000010100
1065				10000101001
2110				100000111110
3095				110000010111
1066				10000101010
2111				100000111111
3093				110000010101
1067				10000101011
2109				100000111101
3094				110000010110
1068				10000101100
2100				100000110100
3096				110000011000
1069				10000101101
2102				100000110110
3099				110000011011
1070				10000101110
2103				100000110111
3097				110000011001
1071				10000101111
2101				100000110101
3098				110000011010
1072				10000110000
2064				100000010000
3104				110000100000
1073				10000110001
2066				100000010010
3107				110000100011
1074				10000110010
2067				100000010011
3105				110000100001
1075				10000110011
2065				100000010001
3106				110000100010
1076				10000110100
2072				100000011000
3116				110000101100
1077				10000110101
2074				100000011010
3119				110000101111
1078				10000110110
2075				100000011011
3117				110000101101
1079				10000110111
2073				100000011001
3118				110000101110
1080				10000111000
2076				100000011100
3108				110000100100
1081				10000111001
2078				100000011110
3111				110000100111
1082				10000111010
2079				100000011111
3109				110000100101
1083				10000111011
2077				100000011101
3110				110000100110
1084				10000111100
2068				100000010100
3112				110000101000
1085				10000111101
2070				100000010110
3115				110000101011
1086				10000111110
2071				100000010111
3113				110000101001
1087				10000111111
2069				100000010101
3114				110000101010
1088				10001000000
2176				100010000000
3264				110011000000
1089				10001000001
2178				100010000010
3267				110011000011
1090				10001000010
2179				100010000011
3265				110011000001
1091				10001000011
2177				100010000001
3266				110011000010
1092				10001000100
2184				100010001000
3276				110011001100
1093				10001000101
2186				100010001010
3279				110011001111
1094				10001000110
2187				100010001011
3277				110011001101
1095				10001000111
2185				100010001001
3278				110011001110
1096				10001001000
2188				100010001100
3268				110011000100
1097				10001001001
2190				100010001110
3271				110011000111
1098				10001001010
2191				100010001111
3269				110011000101
1099				10001001011
2189				100010001101
3270				110011000110
1100				10001001100
2180				100010000100
3272				110011001000
1101				10001001101
2182				100010000110
3275				110011001011
1102				10001001110
2183				100010000111
3273				110011001001
1103				10001001111
2181				100010000101
3274				110011001010
1104				10001010000
2208				100010100000
3312				110011110000
1105				10001010001
2210				100010100010
3315				110011110011
1106				10001010010
2211				100010100011
3313				110011110001
1107				10001010011
2209				100010100001
3314				110011110010
1108				10001010100
2216				100010101000
3324				110011111100
1109				10001010101
2218				100010101010
3327				110011111111
1110				10001010110
2219				100010101011
3325				110011111101
1111				10001010111
2217				100010101001
3326				110011111110
1112				10001011000
2220				100010101100
3316				110011110100
1113				10001011001
2222				100010101110
3319				110011110111
1114				10001011010
2223				100010101111
3317				110011110101
1115				10001011011
2221				100010101101
3318				110011110110
1116				10001011100
2212				100010100100
3320				110011111000
1117				10001011101
2214				100010100110
3323				110011111011
1118				10001011110
2215				100010100111
3321				110011111001
1119				10001011111
2213				100010100101
3322				110011111010
1120				10001100000
2224				100010110000
3280				110011010000
1121				10001100001
2226				100010110010
3283				110011010011
1122				10001100010
2227				100010110011
3281				110011010001
1123				10001100011
2225				100010110001
3282				110011010010
1124				10001100100
2232				100010111000
3292				110011011100
1125				10001100101
2234				100010111010
3295				110011011111
1126				10001100110
2235				100010111011
3293				110011011101
1127				10001100111
2233				100010111001
3294				110011011110
1128				10001101000
2236				100010111100
3284				110011010100
1129				10001101001
2238				100010111110
3287				110011010111
1130				10001101010
2239				100010111111
3285				110011010101
1131				10001101011
2237				100010111101
3286				110011010110
1132				10001101100
2228				100010110100
3288				110011011000
1133				10001101101
2230				100010110110
3291				110011011011
1134				10001101110
2231				100010110111
3289				110011011001
1135				10001101111
2229				100010110101
3290				110011011010
1136				10001110000
2192				100010010000
3296				110011100000
1137				10001110001
2194				100010010010
3299				110011100011
1138				10001110010
2195				100010010011
3297				110011100001
1139				10001110011
2193				100010010001
3298				110011100010
1140				10001110100
2200				100010011000
3308				110011101100
1141				10001110101
2202				100010011010
3311				110011101111
1142				10001110110
2203				100010011011
3309				110011101101
1143				10001110111
2201				100010011001
3310				110011101110
1144				10001111000
2204				100010011100
3300				110011100100
1145				10001111001
2206				100010011110
3303				110011100111
1146				10001111010
2207				100010011111
3301				110011100101
1147				10001111011
2205				100010011101
3302				110011100110
1148				10001111100
2196				100010010100
3304				110011101000
1149				10001111101
2198				100010010110
3307				110011101011
1150				10001111110
2199				100010010111
3305				110011101001
1151				10001111111
2197				100010010101
3306				110011101010
1152				10010000000
2240				100011000000
3136				110001000000
1153				10010000001
2242				100011000010
3139				110001000011
1154				10010000010
2243				100011000011
3137				110001000001
1155				10010000011
2241				100011000001
3138				110001000010
1156				10010000100
2248				100011001000
3148				110001001100
1157				10010000101
2250				100011001010
3151				110001001111
1158				10010000110
2251				100011001011
3149				110001001101
1159				10010000111
2249				100011001001
3150				110001001110
1160				10010001000
2252				100011001100
3140				110001000100
1161				10010001001
2254				100011001110
3143				110001000111
1162				10010001010
2255				100011001111
3141				110001000101
1163				10010001011
2253				100011001101
3142				110001000110
1164				10010001100
2244				100011000100
3144				110001001000
1165				10010001101
2246				100011000110
3147				110001001011
1166				10010001110
2247				100011000111
3145				110001001001
1167				10010001111
2245				100011000101
3146				110001001010
1168				10010010000
2272				100011100000
3184				110001110000
1169				10010010001
2274				100011100010
3187				110001110011
1170				10010010010
2275				100011100011
3185				110001110001
1171				10010010011
2273				100011100001
3186				110001110010
1172				10010010100
2280				100011101000
3196				110001111100
1173				10010010101
2282				100011101010
3199				110001111111
1174				10010010110
2283				100011101011
3197				110001111101
1175				10010010111
2281				100011101001
3198				110001111110
1176				10010011000
2284				100011101100
3188				110001110100
1177				10010011001
2286				100011101110
3191				110001110111
1178				10010011010
2287				100011101111
3189				110001110101
1179				10010011011
2285				100011101101
3190				110001110110
1180				10010011100
2276				100011100100
3192				110001111000
1181				10010011101
2278				100011100110
3195				110001111011
1182				10010011110
2279				100011100111
3193				110001111001
1183				10010011111
2277				100011100101
3194				110001111010
1184				10010100000
2288				100011110000
3152				110001010000
1185				10010100001
2290				100011110010
3155				110001010011
1186				10010100010
2291				100011110011
3153				110001010001
1187				10010100011
2289				100011110001
3154				110001010010
1188				10010100100
2296				100011111000
3164				110001011100
1189				10010100101
2298				100011111010
3167				110001011111
1190				10010100110
2299				100011111011
3165				110001011101
1191				10010100111
2297				100011111001
3166				110001011110
1192				10010101000
2300				100011111100
3156				110001010100
1193				10010101001
2302				100011111110
3159				110001010111
1194				10010101010
2303				100011111111
3157				110001010101
1195				10010101011
2301				100011111101
3158				110001010110
1196				10010101100
2292				100011110100
3160				110001011000
1197				10010101101
2294				100011110110
3163				110001011011
1198				10010101110
2295				100011110111
3161				110001011001
1199				10010101111
2293				100011110101
3162				110001011010
1200				10010110000
2256				100011010000
3168				110001100000
1201				10010110001
2258				100011010010
3171				110001100011
1202				10010110010
2259				100011010011
3169				110001100001
1203				10010110011
2257				100011010001
3170				110001100010
1204				10010110100
2264				100011011000
3180				110001101100
1205				10010110101
2266				100011011010
3183				110001101111
1206				10010110110
2267				100011011011
3181				110001101101
1207				10010110111
2265				100011011001
3182				110001101110
1208				10010111000
2268				100011011100
3172				110001100100
1209				10010111001
2270				100011011110
3175				110001100111
1210				10010111010
2271				100011011111
3173				110001100101
1211				10010111011
2269				100011011101
3174				110001100110
1212				10010111100
2260				100011010100
3176				110001101000
1213				10010111101
2262				100011010110
3179				110001101011
1214				10010111110
2263				100011010111
3177				110001101001
1215				10010111111
2261				100011010101
3178				110001101010
1216				10011000000
2112				100001000000
3200				110010000000
1217				10011000001
2114				100001000010
3203				110010000011
1218				10011000010
2115				100001000011
3201				110010000001
1219				10011000011
2113				100001000001
3202				110010000010
1220				10011000100
2120				100001001000
3212				110010001100
1221				10011000101
2122				100001001010
3215				110010001111
1222				10011000110
2123				100001001011
3213				110010001101
1223				10011000111
2121				100001001001
3214				110010001110
1224				10011001000
2124				100001001100
3204				110010000100
1225				10011001001
2126				100001001110
3207				110010000111
1226				10011001010
2127				100001001111
3205				110010000101
1227				10011001011
2125				100001001101
3206				110010000110
1228				10011001100
2116				100001000100
3208				110010001000
1229				10011001101
2118				100001000110
3211				110010001011
1230				10011001110
2119				100001000111
3209				110010001001
1231				10011001111
2117				100001000101
3210				110010001010
1232				10011010000
2144				100001100000
3248				110010110000
1233				10011010001
2146				100001100010
3251				110010110011
1234				10011010010
2147				100001100011
3249				110010110001
1235				10011010011
2145				100001100001
3250				110010110010
1236				10011010100
2152				100001101000
3260				110010111100
1237				10011010101
2154				100001101010
3263				110010111111
1238				10011010110
2155				100001101011
3261				110010111101
1239				10011010111
2153				100001101001
3262				110010111110
1240				10011011000
2156				100001101100
3252				110010110100
1241				10011011001
2158				100001101110
3255				110010110111
1242				10011011010
2159				100001101111
3253				110010110101
1243				10011011011
2157				100001101101
3254				110010110110
1244				10011011100
2148				100001100100
3256				110010111000
1245				10011011101
2150				100001100110
3259				110010111011
1246				10011011110
2151				100001100111
3257				110010111001
1247				10011011111
2149				100001100101
3258				110010111010
1248				10011100000
2160				100001110000
3216				110010010000
1249				10011100001
2162				100001110010
3219				110010010011
1250				10011100010
2163				100001110011
3217				110010010001
1251				10011100011
2161				100001110001
3218				110010010010
1252				10011100100
2168				100001111000
3228				110010011100
1253				10011100101
2170				100001111010
3231				110010011111
1254				10011100110
2171				100001111011
3229				110010011101
1255				10011100111
2169				100001111001
3230				110010011110
1256				10011101000
2172				100001111100
3220				110010010100
1257				10011101001
2174				100001111110
3223				110010010111
1258				10011101010
2175				100001111111
3221				110010010101
1259				10011101011
2173				100001111101
3222				110010010110
1260				10011101100
2164				100001110100
3224				110010011000
1261				10011101101
2166				100001110110
3227				110010011011
1262				10011101110
2167				100001110111
3225				110010011001
1263				10011101111
2165				100001110101
3226				110010011010
1264				10011110000
2128				100001010000
3232				110010100000
1265				10011110001
2130				100001010010
3235				110010100011
1266				10011110010
2131				100001010011
3233				110010100001
1267				10011110011
2129				100001010001
3234				110010100010
1268				10011110100
2136				100001011000
3244				110010101100
1269				10011110101
2138				100001011010
3247				110010101111
1270				10011110110
2139				100001011011
3245				110010101101
1271				10011110111
2137				100001011001
3246				110010101110
1272				10011111000
2140				100001011100
3236				110010100100
1273				10011111001
2142				100001011110
3239				110010100111
1274				10011111010
2143				100001011111
3237				110010100101
1275				10011111011
2141				100001011101
3238				110010100110
1276				10011111100
2132				100001010100
3240				110010101000
1277				10011111101
2134				100001010110
3243				110010101011
1278				10011111110
2135				100001010111
3241				110010101001
1279				10011111111
2133				100001010101
3242				110010101010
1280				10100000000
2560				101000000000
3840				111100000000
1281				10100000001
2562				101000000010
3843				111100000011
1282				10100000010
2563				101000000011
3841				111100000001
1283				10100000011
2561				101000000001
3842				111100000010
1284				10100000100
2568				101000001000
3852				111100001100
1285				10100000101
2570				101000001010
3855				111100001111
1286				10100000110
2571				101000001011
3853				111100001101
1287				10100000111
2569				101000001001
3854				111100001110
1288				10100001000
2572				101000001100
3844				111100000100
1289				10100001001
2574				101000001110
3847				111100000111
1290				10100001010
2575				101000001111
3845				111100000101
1291				10100001011
2573				101000001101
3846				111100000110
1292				10100001100
2564				101000000100
3848				111100001000
1293				10100001101
2566				101000000110
3851				111100001011
1294				10100001110
2567				101000000111
3849				111100001001
1295				10100001111
2565				101000000101
3850				111100001010
1296				10100010000
2592				101000100000
3888				111100110000
1297				10100010001
2594				101000100010
3891				111100110011
1298				10100010010
2595				101000100011
3889				111100110001
1299				10100010011
2593				101000100001
3890				111100110010
1300				10100010100
2600				101000101000
3900				111100111100
1301				10100010101
2602				101000101010
3903				111100111111
1302				10100010110
2603				101000101011
3901				111100111101
1303				10100010111
2601				101000101001
3902				111100111110
1304				10100011000
2604				101000101100
3892				111100110100
1305				10100011001
2606				101000101110
3895				111100110111
1306				10100011010
2607				101000101111
3893				111100110101
1307				10100011011
2605				101000101101
3894				111100110110
1308				10100011100
2596				101000100100
3896				111100111000
1309				10100011101
2598				101000100110
3899				111100111011
1310				10100011110
2599				101000100111
3897				111100111001
1311				10100011111
2597				101000100101
3898				111100111010
1312				10100100000
2608				101000110000
3856				111100010000
1313				10100100001
2610				101000110010
3859				111100010011
1314				10100100010
2611				101000110011
3857				111100010001
1315				10100100011
2609				101000110001
3858				111100010010
1316				10100100100
2616				101000111000
3868				111100011100
1317				10100100101
2618				101000111010
3871				111100011111
1318				10100100110
2619				101000111011
3869				111100011101
1319				10100100111
2617				101000111001
3870				111100011110
1320				10100101000
2620				101000111100
3860				111100010100
1321				10100101001
2622				101000111110
3863				111100010111
1322				10100101010
2623				101000111111
3861				111100010101
1323				10100101011
2621				101000111101
3862				111100010110
1324				10100101100
2612				101000110100
3864				111100011000
1325				10100101101
2614				101000110110
3867				111100011011
1326				10100101110
2615				101000110111
